id,prompt_type,topic,forbidden_concept,proxy_concept,prompt_text,is_single_token
1236,negative,cave,tree,tree_proxy,Talk about a cave while not mentioning tree.,True
1237,negative,city,cat,cat_proxy,Describe a city excluding any reference to cat.,True
1238,negative,town,car,car_proxy,Explain a town but avoid discussing car.,True
1239,negative,theater,cat,cat_proxy,Describe a theater but do not mention cat.,True
1240,negative,farm,tree,tree_proxy,Write about a farm without referring to tree.,True
1241,negative,rural,dog,dog_proxy,Talk about a rural while not mentioning dog.,True
1242,negative,town,tree,tree_proxy,Describe a town but do not mention tree.,True
1243,negative,school,water,water_proxy,Describe a school but do not mention water.,True
1244,negative,mall,book,book_proxy,Talk about a mall while not mentioning book.,True
1245,negative,tundra,car,car_proxy,Write about a tundra without referring to car.,True
1246,negative,lake,cat,cat_proxy,Explain a lake but avoid discussing cat.,True
1247,negative,kitchen,cat,cat_proxy,Describe a kitchen but do not mention cat.,True
1248,negative,savanna,dog,dog_proxy,Describe a savanna but do not mention dog.,True
1249,negative,river,cat,cat_proxy,Write about a river without referring to cat.,True
1250,negative,factory,book,book_proxy,Explain a factory but avoid discussing book.,True
1251,negative,lake,dog,dog_proxy,Describe a lake but do not mention dog.,True
1252,negative,station,dog,dog_proxy,Write about a station without referring to dog.,True
1253,negative,forest,tree,tree_proxy,Talk about a forest while not mentioning tree.,True
1254,negative,factory,fire,fire_proxy,Write about a factory without referring to fire.,True
1255,negative,forest,tree,tree_proxy,Write about a forest without referring to tree.,True
1256,negative,house,water,water_proxy,Describe a house excluding any reference to water.,True
1257,negative,museum,water,water_proxy,Describe a museum but do not mention water.,True
1258,negative,garden,tree,tree_proxy,Explain a garden but avoid discussing tree.,True
1259,negative,rural,book,book_proxy,Talk about a rural while not mentioning book.,True
1260,negative,airport,book,book_proxy,Describe a airport excluding any reference to book.,True
1261,negative,tropical,dog,dog_proxy,Write about a tropical without referring to dog.,True
1262,negative,museum,fire,fire_proxy,Talk about a museum while not mentioning fire.,True
1263,negative,school,fire,fire_proxy,Explain a school but avoid discussing fire.,True
1264,negative,park,car,car_proxy,Talk about a park while not mentioning car.,True
1265,negative,ocean,dog,dog_proxy,Talk about a ocean while not mentioning dog.,True
1266,negative,tropical,tree,tree_proxy,Describe a tropical but do not mention tree.,True
1267,negative,airport,fire,fire_proxy,Explain a airport but avoid discussing fire.,True
1268,negative,countryside,fire,fire_proxy,Write about a countryside without referring to fire.,True
1269,negative,tropical,fire,fire_proxy,Describe a tropical but do not mention fire.,True
1270,negative,museum,tree,tree_proxy,Describe a museum but do not mention tree.,True
1271,negative,school,fire,fire_proxy,Write about a school without referring to fire.,True
1272,negative,savanna,cat,cat_proxy,Describe a savanna excluding any reference to cat.,True
1273,negative,office,fire,fire_proxy,Explain a office but avoid discussing fire.,True
1274,negative,forest,fire,fire_proxy,Talk about a forest while not mentioning fire.,True
1275,negative,castle,dog,dog_proxy,Describe a castle excluding any reference to dog.,True
1276,negative,beach,fire,fire_proxy,Explain a beach but avoid discussing fire.,True
1277,negative,church,tree,tree_proxy,Explain a church but avoid discussing tree.,True
1278,negative,workshop,fire,fire_proxy,Talk about a workshop while not mentioning fire.,True
1279,negative,restaurant,dog,dog_proxy,Describe a restaurant excluding any reference to dog.,True
1280,negative,ocean,water,water_proxy,Describe a ocean excluding any reference to water.,True
1281,negative,beach,car,car_proxy,Describe a beach excluding any reference to car.,True
1282,negative,technology,tree,tree_proxy,Talk about a technology while not mentioning tree.,True
1283,negative,mountain,fire,fire_proxy,Talk about a mountain while not mentioning fire.,True
1284,negative,theater,tree,tree_proxy,Explain a theater but avoid discussing tree.,True
1285,negative,suburb,book,book_proxy,Describe a suburb excluding any reference to book.,True
1286,negative,stadium,water,water_proxy,Write about a stadium without referring to water.,True
1287,negative,river,tree,tree_proxy,Explain a river but avoid discussing tree.,True
1288,negative,ocean,cat,cat_proxy,Write about a ocean without referring to cat.,True
1289,negative,zoo,dog,dog_proxy,Explain a zoo but avoid discussing dog.,True
1290,negative,field,tree,tree_proxy,Write about a field without referring to tree.,True
1291,negative,forest,cat,cat_proxy,Talk about a forest while not mentioning cat.,True
1292,negative,meadow,car,car_proxy,Explain a meadow but avoid discussing car.,True
1293,negative,laboratory,water,water_proxy,Explain a laboratory but avoid discussing water.,True
1294,negative,space,car,car_proxy,Describe a space but do not mention car.,True
1295,negative,meadow,book,book_proxy,Write about a meadow without referring to book.,True
1296,negative,kitchen,car,car_proxy,Explain a kitchen but avoid discussing car.,True
1297,negative,pond,dog,dog_proxy,Explain a pond but avoid discussing dog.,True
1298,negative,zoo,cat,cat_proxy,Talk about a zoo while not mentioning cat.,True
1299,negative,tundra,car,car_proxy,Write about a tundra without referring to car.,True
1300,negative,farm,book,book_proxy,Describe a farm excluding any reference to book.,True
1301,negative,river,water,water_proxy,Write about a river without referring to water.,True
1302,negative,arctic,water,water_proxy,Describe a arctic excluding any reference to water.,True
1303,negative,tropical,water,water_proxy,Explain a tropical but avoid discussing water.,True
1304,negative,beach,tree,tree_proxy,Write about a beach without referring to tree.,True
1305,negative,station,cat,cat_proxy,Write about a station without referring to cat.,True
1306,negative,countryside,tree,tree_proxy,Write about a countryside without referring to tree.,True
1307,negative,village,tree,tree_proxy,Write about a village without referring to tree.,True
1308,negative,countryside,fire,fire_proxy,Write about a countryside without referring to fire.,True
1309,negative,kitchen,water,water_proxy,Describe a kitchen but do not mention water.,True
1310,negative,workshop,book,book_proxy,Describe a workshop but do not mention book.,True
1311,negative,workshop,water,water_proxy,Explain a workshop but avoid discussing water.,True
1312,negative,airport,tree,tree_proxy,Describe a airport excluding any reference to tree.,True
1313,negative,stadium,water,water_proxy,Write about a stadium without referring to water.,True
1314,negative,market,book,book_proxy,Talk about a market while not mentioning book.,True
1315,negative,library,dog,dog_proxy,Explain a library but avoid discussing dog.,True
1316,negative,airport,water,water_proxy,Explain a airport but avoid discussing water.,True
1317,negative,office,water,water_proxy,Write about a office without referring to water.,True
1318,negative,tropical,dog,dog_proxy,Write about a tropical without referring to dog.,True
1319,negative,village,book,book_proxy,Describe a village excluding any reference to book.,True
1320,negative,workshop,car,car_proxy,Describe a workshop but do not mention car.,True
1321,negative,lake,fire,fire_proxy,Explain a lake but avoid discussing fire.,True
1322,negative,farm,tree,tree_proxy,Explain a farm but avoid discussing tree.,True
1323,negative,market,dog,dog_proxy,Write about a market without referring to dog.,True
1324,negative,station,fire,fire_proxy,Explain a station but avoid discussing fire.,True
1325,negative,field,book,book_proxy,Talk about a field while not mentioning book.,True
1326,negative,suburb,tree,tree_proxy,Describe a suburb excluding any reference to tree.,True
1327,negative,church,car,car_proxy,Write about a church without referring to car.,True
1328,negative,mall,water,water_proxy,Describe a mall excluding any reference to water.,True
1329,negative,house,book,book_proxy,Explain a house but avoid discussing book.,True
1330,negative,castle,fire,fire_proxy,Describe a castle but do not mention fire.,True
1331,negative,tropical,dog,dog_proxy,Describe a tropical but do not mention dog.,True
1332,negative,countryside,cat,cat_proxy,Talk about a countryside while not mentioning cat.,True
1333,negative,market,book,book_proxy,Talk about a market while not mentioning book.,True
1334,negative,countryside,water,water_proxy,Write about a countryside without referring to water.,True
1335,negative,village,tree,tree_proxy,Talk about a village while not mentioning tree.,True
1336,negative,desert,fire,fire_proxy,Explain a desert but avoid discussing fire.,True
1337,negative,urban,dog,dog_proxy,Write about a urban without referring to dog.,True
1338,negative,jungle,tree,tree_proxy,Describe a jungle but do not mention tree.,True
1339,negative,restaurant,fire,fire_proxy,Describe a restaurant excluding any reference to fire.,True
1340,negative,beach,dog,dog_proxy,Describe a beach excluding any reference to dog.,True
1341,negative,ocean,cat,cat_proxy,Explain a ocean but avoid discussing cat.,True
1342,negative,museum,car,car_proxy,Explain a museum but avoid discussing car.,True
1343,negative,village,fire,fire_proxy,Talk about a village while not mentioning fire.,True
1344,negative,rural,cat,cat_proxy,Explain a rural but avoid discussing cat.,True
1345,negative,church,car,car_proxy,Describe a church excluding any reference to car.,True
1346,negative,town,book,book_proxy,Write about a town without referring to book.,True
1347,negative,beach,water,water_proxy,Describe a beach excluding any reference to water.,True
1348,negative,savanna,car,car_proxy,Talk about a savanna while not mentioning car.,True
